学生姓名,专业,年级,性别,过程考核1,过程考核2,过程考核3,出勤1,出勤2,出勤3,出勤率,小组作业1,小组作业2,平时成绩,期末考试,综合成绩,学习投入度,成绩稳定性,综合能力
苏秀英,电子信息工程,4,男,82,75,98,1,1,1,100.0,70,77,82.25,66,70.88,87.55,11.789826122551595,72.5
马雪梅,英语,3,男,84,60,67,1,1,1,100.0,82,85,82.85,84,83.66,86.14999999999999,12.342339054382412,83.53999999999999
杨玉珍,英语,4,女,84,60,90,1,1,0,66.67,96,92,83.73,88,86.72,78.268,15.874507866387544,86.292
潘琳,会计学,2,男,89,60,75,0,1,1,66.67,84,86,78.23,97,91.37,74.56800000000001,14.502873278538061,89.49199999999999
卢英,会计学,2,男,61,77,93,1,1,1,100.0,96,82,87.6,67,73.18,89.8,16.0,75.24
李凯,金融学,3,男,98,62,99,1,1,1,100.0,85,72,85.15,90,88.54,89.45,21.07921567168317,88.06
陈瑞,计算机科学与技术,3,女,87,97,70,1,1,1,100.0,85,99,91.4,75,79.92,93.0,13.650396819628845,81.56
张丹丹,会计学,3,女,82,79,61,0,1,1,66.67,97,91,82.53,100,94.76,77.068,11.357816691600547,93.012
温冬梅,电子信息工程,2,女,76,74,64,1,0,1,66.67,89,96,80.98,77,78.19,75.818,6.429100507328636,78.592
檀桂珍,计算机科学与技术,1,男,87,100,63,1,1,1,100.0,70,70,80.0,83,82.1,86.0,18.77054430040145,81.8
檀伟,计算机科学与技术,2,男,98,85,74,1,1,1,100.0,74,78,83.7,94,90.91,88.5,12.013880860626733,89.88
郝刚,计算机科学与技术,3,女,100,74,82,1,0,1,66.67,73,100,82.18,61,67.35,78.218,13.316656236958787,69.47200000000001
刘浩,计算机科学与技术,3,女,91,80,69,1,1,1,100.0,84,97,89.25,67,73.68,91.15,11.0,75.9
甘婷,金融学,2,女,99,78,83,1,1,1,100.0,97,74,88.75,95,93.12,91.65,10.969655114602888,92.5
马莉,计算机科学与技术,4,男,98,100,76,1,1,1,100.0,87,91,91.9,63,71.67,94.10000000000001,13.316656236958787,74.56
杨林,计算机科学与技术,2,女,76,92,96,1,0,1,66.67,70,94,80.73,97,92.12,77.66799999999999,10.583005244258363,90.49199999999999
傅凤英,会计学,4,男,66,74,93,1,1,1,100.0,92,85,87.55,67,73.16,89.85,13.868429375143146,75.22
李坤,英语,1,男,100,86,92,1,1,1,100.0,83,95,92.3,62,71.09,94.5,7.023769168568492,74.12
周洋,英语,4,女,83,76,75,1,1,1,100.0,99,96,92.15,90,90.64,92.65,4.358898943540674,90.86000000000001
黄桂兰,金融学,3,女,71,87,92,1,1,1,100.0,81,88,87.25,93,91.28,90.35,10.96965511460289,90.69999999999999
黄红,电子信息工程,4,男,81,98,76,1,1,1,100.0,92,73,86.75,71,75.72,90.25,11.532562594670797,77.30000000000001
邵云,计算机科学与技术,2,男,87,74,67,1,1,0,66.67,74,86,76.13,62,66.24,73.468,10.14889156509222,67.65199999999999
朱俊,会计学,1,男,81,64,76,1,1,1,100.0,87,92,86.85,90,89.06,88.95,8.736894948054104,88.74000000000001
柴婷婷,计算机科学与技术,1,女,69,65,76,1,1,1,100.0,76,74,78.5,76,76.75,83.5,5.5677643628300215,77.0
陈春梅,计算机科学与技术,3,女,79,81,94,0,1,0,33.33,93,81,75.57,68,70.27,64.832,8.144527815247077,71.02799999999999
张建华,电子信息工程,2,女,76,100,75,1,1,1,100.0,97,77,88.6,62,69.98,91.19999999999999,14.153915830374764,72.63999999999999
陈桂花,英语,2,女,60,88,64,0,1,1,66.67,76,100,78.53,88,85.16,74.268,15.143755588800731,84.212
郭淑珍,计算机科学与技术,1,男,82,86,74,1,1,1,100.0,86,89,87.95,88,87.98,90.45,6.110100926607786,87.97999999999999
文淑珍,会计学,2,男,65,62,72,1,1,1,100.0,72,91,80.65,65,69.69,84.35,5.131601439446884,71.26
尤丽娟,会计学,2,女,67,83,60,1,1,1,100.0,76,72,78.0,77,77.3,83.2,11.789826122551595,77.4
姚阳,金融学,2,男,93,94,90,1,1,1,100.0,85,79,88.7,65,72.11,92.3,2.081665999466133,74.48
徐颖,英语,1,男,61,94,74,1,1,0,66.67,78,79,75.48,60,64.64,73.118,16.623276853055575,66.19200000000001
吴涛,会计学,2,男,65,76,83,1,1,1,100.0,74,73,79.15,72,74.14,84.45,9.073771725877465,74.86
李丽丽,会计学,1,女,70,92,90,1,1,1,100.0,80,92,88.2,97,94.36,91.0,12.165525060596439,93.47999999999999
严岩,电子信息工程,3,女,64,62,74,1,1,1,100.0,83,83,81.5,94,90.25,84.9,6.429100507328636,89.0
李秀英,计算机科学与技术,4,男,66,60,69,1,1,1,100.0,81,100,84.75,99,94.72,86.65,4.58257569495584,93.3
齐云,会计学,1,男,67,88,76,1,1,1,100.0,88,90,87.6,96,93.48,89.8,10.535653752852738,92.63999999999999
曾红霞,会计学,1,女,67,62,80,1,1,1,100.0,99,91,88.4,79,81.82,89.4,9.291573243177568,82.76
李勇,英语,3,男,88,79,67,1,1,1,100.0,88,89,87.65,99,95.6,89.95,10.535653752852738,94.46000000000001
申楠,电子信息工程,2,男,89,76,68,1,1,1,100.0,79,87,84.8,62,68.84,88.19999999999999,10.598742063723098,71.12
吴鑫,电子信息工程,4,男,65,73,75,1,1,1,100.0,95,72,83.05,88,86.51,86.35,5.291502622129181,86.02
曹红梅,会计学,1,女,99,79,92,1,1,1,100.0,80,87,88.75,61,69.32,92.05,10.14889156509222,72.1
刘娜,计算机科学与技术,2,男,65,65,94,1,1,1,100.0,100,95,91.15,76,80.54,91.65,16.74315780649915,82.06
徐娜,电子信息工程,4,女,69,78,93,1,1,1,100.0,81,90,86.75,86,86.22,89.65,12.12435565298214,86.30000000000001
陈军,计算机科学与技术,1,女,85,89,100,1,0,1,66.67,98,75,83.98,73,76.29,80.018,7.767453465154029,77.392
罗娜,计算机科学与技术,2,男,82,66,80,1,1,1,100.0,79,97,86.8,83,84.14,89.19999999999999,8.717797887081348,84.52
张秀荣,会计学,4,女,95,83,89,1,1,1,100.0,98,75,89.95,61,69.68,92.65,6.0,72.58000000000001
吴宁,英语,3,男,83,70,64,1,1,1,100.0,85,79,82.7,64,69.61,86.3,9.71253485622231,71.48
谢帆,计算机科学与技术,1,女,92,88,73,1,1,1,100.0,98,80,89.8,96,94.14,92.0,10.016652800877813,93.52
刘玉兰,电子信息工程,2,男,89,95,83,1,1,1,100.0,96,88,92.7,96,95.01,94.3,6.0,94.68
杜红,金融学,4,男,83,97,91,1,1,1,100.0,93,72,88.35,91,90.2,91.85,7.023769168568493,89.94
张娜,计算机科学与技术,1,男,67,93,66,1,1,0,66.67,76,74,73.43,73,73.13,71.768,15.30795000427338,73.172
王鑫,计算机科学与技术,2,男,69,92,72,1,1,1,100.0,93,84,87.55,95,92.76,89.85,12.503332889007368,92.02000000000001
陈刚,会计学,3,男,71,62,87,0,1,1,66.67,72,70,70.83,64,66.05,69.968,12.662279942148386,66.732
王雪,金融学,2,男,89,87,85,0,0,1,33.33,91,96,79.52,81,80.56,67.482,2.0,80.408
郑梅,金融学,3,女,89,69,97,1,1,1,100.0,98,82,90.5,78,81.75,92.5,14.422205101855956,83.0
熊秀云,电子信息工程,1,女,63,83,68,1,1,0,66.67,99,90,81.98,64,69.39,76.41799999999999,10.408329997330664,71.19200000000001
罗凤兰,会计学,4,男,94,61,91,1,1,1,100.0,72,97,86.85,80,82.06,89.94999999999999,18.24828759089466,82.74000000000001
杨林,会计学,2,男,87,60,93,1,0,1,66.67,87,70,76.58,74,74.77,74.218,17.578395831246947,75.032
颜萍,会计学,3,女,90,94,100,1,1,1,100.0,82,74,87.4,84,85.02,91.80000000000001,5.033222956847167,85.36
陈玉,金融学,1,男,78,76,96,1,1,1,100.0,92,85,89.25,77,80.68,91.55,11.015141094572204,81.9
黄平,英语,1,女,65,86,88,1,1,1,100.0,80,76,82.9,71,74.57,87.30000000000001,12.741009902410928,75.76
陶建军,计算机科学与技术,4,女,79,89,75,1,1,1,100.0,94,71,85.55,86,85.86,89.05,7.211102550927978,85.82
潘英,英语,4,女,86,75,100,1,1,1,100.0,78,84,86.6,94,91.78,90.39999999999999,12.529964086141668,91.03999999999999
曹桂兰,会计学,4,男,80,73,71,1,1,1,100.0,78,71,79.65,97,91.79,84.75,4.725815626252609,90.06
萧玉英,计算机科学与技术,1,女,89,61,70,1,0,1,66.67,76,80,74.33,82,79.7,72.068,14.294521094927712,78.93199999999999
李凤英,英语,1,男,70,73,62,1,1,0,66.67,84,88,76.83,88,84.65,72.968,5.686240703077327,83.532
赵艳,会计学,2,男,84,71,81,1,1,1,100.0,79,79,83.1,89,87.23,87.3,6.8068592855540455,86.64
宋雪梅,会计学,3,女,69,83,96,1,1,1,100.0,93,97,92.3,92,92.09,93.3,13.503086067019394,92.12
黄阳,电子信息工程,3,女,71,89,93,1,1,1,100.0,73,86,85.05,70,74.52,89.14999999999999,11.718930554164631,76.02000000000001
王楠,英语,2,男,64,100,61,1,1,1,100.0,94,93,89.25,92,91.17,90.55,21.702534414210707,90.9
许桂兰,会计学,2,男,85,85,80,1,1,1,100.0,98,83,90.25,81,83.78,92.15,2.8867513459481287,84.7
李鹏,电子信息工程,1,男,89,61,60,1,1,1,100.0,87,76,81.75,74,76.32,85.45,16.46207763315433,77.1
胡辉,电子信息工程,1,女,63,92,68,1,0,0,33.33,97,85,74.47,99,91.64,62.932,15.50268793897798,89.188
柯梅,会计学,4,男,91,82,93,1,1,1,100.0,73,73,83.1,96,92.13,88.5,5.859465277082315,90.84
孙利,英语,2,男,66,76,76,1,1,1,100.0,72,88,81.8,72,74.94,85.8,5.773502691896257,75.91999999999999
丁瑞,英语,3,男,97,62,67,1,1,1,100.0,79,82,82.85,91,88.56,86.75,18.929694486000912,87.74000000000001
姚宇,英语,1,女,76,69,92,1,1,1,100.0,90,85,87.45,85,85.73,89.95,11.789826122551595,85.98
刘彬,会计学,2,男,62,93,98,1,1,1,100.0,82,95,89.55,80,82.86,91.85,19.5021366350801,83.82
郑阳,金融学,1,男,63,78,72,1,1,1,100.0,95,90,87.55,88,87.86,89.05,7.54983443527075,87.82
阎志强,电子信息工程,1,女,85,94,76,1,1,0,66.67,72,82,77.33,74,75.0,75.268,9.0,75.332
汪东,会计学,2,男,68,71,72,1,0,1,66.67,74,85,74.18,96,89.45,71.618,2.081665999466133,87.27199999999999
阎华,英语,4,女,60,83,74,1,1,1,100.0,77,83,81.7,80,80.51,85.7,11.590225767142474,80.68
曾明,英语,4,男,88,98,93,1,1,1,100.0,90,99,95.15,61,71.24,96.25,5.0,74.66
程娜,计算机科学与技术,1,男,91,81,65,1,1,1,100.0,96,100,92.7,73,78.91,93.1,13.114877048604,80.88
吕辉,计算机科学与技术,1,男,73,69,99,1,1,1,100.0,87,93,89.1,68,74.33,91.1,16.289055630494158,76.44
刘岩,金融学,1,男,72,100,69,0,1,1,66.67,73,99,80.43,89,86.43,76.568,17.09775813764288,85.572
刘雪梅,计算机科学与技术,3,男,60,84,74,1,1,1,100.0,89,81,84.3,77,79.19,87.3,12.055427546683417,79.91999999999999
粟婷,英语,4,女,78,98,82,1,0,1,66.67,87,96,84.88,84,84.26,79.918,10.583005244258363,84.352
刘波,计算机科学与技术,1,男,88,64,94,1,1,1,100.0,89,79,86.6,92,90.38,89.8,15.874507866387544,89.84
许波,电子信息工程,3,女,84,71,88,1,1,1,100.0,90,100,91.8,72,77.94,92.8,8.888194417315589,79.91999999999999
林兵,电子信息工程,4,女,86,60,88,1,1,1,100.0,80,89,85.65,96,92.89,88.75,15.620499351813308,91.86
张桂花,英语,3,女,69,65,72,1,0,1,66.67,92,86,78.43,82,80.93,73.968,3.5118845842842465,80.572
刘亮,会计学,4,男,89,70,85,1,1,0,66.67,72,72,73.73,77,76.02,72.66799999999999,10.016652800877813,75.69200000000001
何坤,会计学,4,女,68,69,78,1,1,1,100.0,97,85,87.0,80,82.1,88.8,5.507570547286102,82.80000000000001
刘瑞,会计学,3,女,80,79,78,1,1,0,66.67,91,91,82.53,68,72.36,77.668,1.0,73.812
马秀芳,计算机科学与技术,4,男,90,73,90,1,1,1,100.0,95,91,91.8,85,87.04,93.19999999999999,9.814954576223638,87.72
徐婷,金融学,4,男,65,86,81,1,1,1,100.0,97,81,87.7,99,95.61,89.9,10.96965511460289,94.48
李颖,会计学,4,男,73,96,91,0,1,1,66.67,94,75,81.58,97,92.37,78.018,12.096831541082704,90.832
黄秀华,会计学,4,男,67,93,94,1,1,1,100.0,89,72,85.65,77,79.6,89.55000000000001,15.30795000427338,80.46000000000001
叶玉兰,计算机科学与技术,1,女,74,63,73,1,1,0,66.67,91,74,75.58,81,79.37,72.418,6.082762530298219,78.832
王刚,计算机科学与技术,2,女,82,96,88,1,1,1,100.0,95,84,91.35,64,72.2,93.44999999999999,7.023769168568492,74.94
朱建平,计算机科学与技术,3,男,82,96,80,1,1,1,100.0,100,74,89.3,85,86.29,91.89999999999999,8.717797887081348,86.72
沈萍,英语,3,男,60,78,72,1,1,1,100.0,91,92,86.75,98,94.62,88.45,9.16515138991168,93.5
赵帅,计算机科学与技术,4,男,74,73,88,1,1,1,100.0,89,95,89.5,71,76.55,91.1,8.386497083606084,78.4
刘凤英,计算机科学与技术,1,男,74,92,93,1,1,1,100.0,72,79,83.65,94,90.9,88.55000000000001,10.692676621563628,89.86
蔡佳,计算机科学与技术,3,男,84,70,62,1,1,1,100.0,77,84,81.85,69,72.85,85.75,11.135528725660043,74.14
王辉,英语,1,女,86,75,86,1,1,1,100.0,82,71,82.95,81,81.58,87.65,6.350852961085883,81.78
樊梅,会计学,1,女,74,91,90,1,0,1,66.67,88,93,84.08,87,86.12,79.31800000000001,9.539392014169456,85.832
雷凯,英语,3,女,89,60,77,1,1,1,100.0,85,80,83.85,69,73.46,87.35,14.571661996262929,74.94
董秀华,英语,4,女,77,66,74,1,1,1,100.0,100,87,88.45,66,72.74,89.75,5.686240703077327,74.98
段玉,电子信息工程,1,女,75,66,80,1,1,1,100.0,88,81,84.35,77,79.2,87.45,7.094598884597588,79.94
陈桂香,电子信息工程,1,男,81,72,86,0,1,1,66.67,90,95,83.48,90,88.04,78.31800000000001,7.094598884597588,87.392
林柳,电子信息工程,1,女,72,91,78,1,1,1,100.0,74,72,80.6,95,90.68,86.0,9.71253485622231,89.24000000000001
蒋桂英,电子信息工程,3,女,91,95,66,1,0,1,66.67,80,92,81.53,72,74.86,77.668,15.716233645501712,75.812
迟建国,英语,1,女,76,84,69,0,1,0,33.33,70,96,71.07,98,89.92,61.132,7.505553499465135,87.228
许涛,计算机科学与技术,3,男,83,60,73,1,1,1,100.0,94,93,88.35,61,69.2,89.64999999999999,11.532562594670797,71.94
周秀兰,英语,3,女,79,71,70,1,1,1,100.0,80,83,82.75,84,83.62,86.45,4.932882862316247,83.5
李杰,计算机科学与技术,2,男,74,97,84,1,1,1,100.0,98,87,91.75,64,72.32,93.25,11.532562594670797,75.1
孙柳,计算机科学与技术,4,男,73,79,77,0,1,1,66.67,93,95,83.23,85,84.47,77.768,3.055050463303893,84.292
胡玉华,电子信息工程,3,女,75,77,78,1,1,1,100.0,81,81,83.5,98,93.65,87.3,1.5275252316519465,92.19999999999999
白建军,英语,3,男,75,98,90,1,1,1,100.0,95,88,92.05,96,94.81,93.75,11.67618659209133,94.41999999999999
李宇,电子信息工程,3,男,93,74,68,1,1,1,100.0,94,94,90.5,99,96.45,91.7,13.051181300301263,95.6
陆丹丹,金融学,2,女,94,73,64,1,1,1,100.0,73,71,79.1,80,79.73,84.69999999999999,15.394804318340652,79.64
王亮,英语,3,女,73,79,67,1,1,1,100.0,97,72,84.15,97,93.14,87.25,6.0,91.86
匡红,电子信息工程,1,女,78,76,88,0,1,1,66.67,73,83,76.53,85,82.46,74.268,6.429100507328636,81.612
范璐,电子信息工程,3,女,90,90,78,1,1,1,100.0,99,82,91.05,63,71.41,92.94999999999999,6.928203230275509,74.22
刘玉英,会计学,2,女,63,85,89,1,1,1,100.0,90,89,88.45,76,79.74,90.55,14.0,80.98
温秀英,计算机科学与技术,4,男,89,71,82,0,1,1,66.67,77,75,75.53,62,66.06,73.668,9.073771725877465,67.412
许梅,计算机科学与技术,1,女,78,62,66,1,1,1,100.0,100,93,88.85,97,94.56,89.55,8.32666399786453,93.74
赵桂英,英语,2,女,86,75,83,1,1,1,100.0,75,83,83.9,84,83.97,88.10000000000001,5.686240703077327,83.96000000000001
金丽,金融学,3,男,100,62,85,1,1,0,66.67,81,81,78.53,91,87.26,75.668,19.139836293274122,86.012
王芳,会计学,3,男,81,78,64,1,1,1,100.0,97,98,91.05,68,74.91,91.55,9.073771725877467,77.22
朱建华,计算机科学与技术,4,男,79,63,98,1,1,1,100.0,80,91,86.75,92,90.42,89.65,17.52141546793523,89.9
宋秀云,英语,2,女,66,87,72,1,1,1,100.0,85,72,81.75,98,93.12,86.05,10.816653826391969,91.5
吴利,会计学,4,女,92,91,71,1,1,1,100.0,76,72,82.4,77,78.62,87.60000000000001,11.846237095944574,79.16
宋桂花,英语,2,男,74,71,64,1,1,1,100.0,70,84,79.4,69,72.12,84.0,5.131601439446884,73.16
朱成,会计学,3,男,82,88,89,1,1,1,100.0,87,82,88.15,61,69.14,91.25,3.7859388972001824,71.86000000000001
沈磊,会计学,3,男,83,65,60,1,1,1,100.0,70,81,78.55,95,90.06,83.44999999999999,12.096831541082704,88.42
龚秀梅,英语,1,女,62,87,73,1,0,1,66.67,90,85,79.28,92,88.18,75.118,12.529964086141668,86.912
章建军,英语,1,女,88,90,66,1,1,1,100.0,70,85,83.15,77,78.84,87.65,13.316656236958787,79.46000000000001
周旭,计算机科学与技术,3,女,62,88,98,1,1,1,100.0,89,70,84.55,84,84.16,88.64999999999999,18.58314648635514,84.22
张秀英,金融学,3,女,70,99,63,0,1,1,66.67,75,99,80.03,78,78.61,75.968,19.087517736293876,78.812
李萍,电子信息工程,3,女,79,82,61,1,1,1,100.0,93,92,88.45,71,76.24,89.95,11.357816691600547,77.98
阮玉英,计算机科学与技术,3,女,62,75,63,0,1,1,66.67,74,90,74.33,88,83.9,71.268,7.234178138070234,82.532
陈丽丽,会计学,4,男,63,71,96,1,1,1,100.0,85,97,88.5,86,86.75,90.3,17.214335111567145,87.0
戚阳,会计学,1,女,71,71,77,0,1,1,66.67,85,84,77.48,66,69.44,73.91799999999999,3.4641016151377544,70.59200000000001
郭超,会计学,1,女,97,90,79,1,0,1,66.67,88,99,86.68,96,93.2,81.318,9.073771725877465,92.27199999999999
李秀珍,电子信息工程,2,男,67,74,64,1,1,1,100.0,76,85,80.75,68,71.82,84.65,5.131601439446884,73.1
管婷,英语,3,男,94,71,76,1,1,1,100.0,77,98,87.85,60,68.35,90.35,12.096831541082702,71.14
李慧,英语,4,男,99,95,100,1,1,1,100.0,73,86,89.15,89,89.04,93.25,2.6457513110645907,89.06
高桂香,计算机科学与技术,4,女,93,65,82,1,1,1,100.0,94,98,92.0,72,78.0,92.8,14.106735979665885,80.0
胡佳,计算机科学与技术,4,女,96,60,70,1,1,1,100.0,71,91,83.1,90,87.93,86.89999999999999,18.583146486355137,87.24000000000001
张秀英,计算机科学与技术,3,男,92,70,79,1,1,1,100.0,88,71,83.85,81,81.85,87.94999999999999,11.06044001535804,82.14
周丽华,会计学,2,男,88,91,61,1,0,1,66.67,100,75,81.08,86,84.52,76.918,16.522711641858304,84.03200000000001
严倩,计算机科学与技术,3,男,92,77,85,1,1,1,100.0,79,76,84.15,95,91.74,88.65,7.505553499465135,90.66
郭娟,金融学,3,女,81,70,91,0,0,1,33.33,76,81,70.12,82,78.44,61.081999999999994,10.503967504392486,77.24799999999999
马楠,计算机科学与技术,4,女,91,95,82,1,1,1,100.0,99,87,93.3,70,76.99,94.69999999999999,6.6583281184793925,79.32
周秀荣,英语,3,男,73,66,82,0,1,1,66.67,86,70,74.43,69,70.63,72.168,8.020806277010642,71.172
王瑜,电子信息工程,1,男,71,64,86,1,1,0,66.67,72,74,71.93,61,64.28,70.668,11.239810200058244,65.37200000000001
樊玉兰,英语,3,男,87,80,81,0,1,0,33.33,92,78,73.97,71,71.89,63.632000000000005,3.7859388972001824,72.188
庞红霞,会计学,2,男,66,74,78,0,1,1,66.67,71,77,72.13,74,73.44,70.668,6.110100926607786,73.252
苏桂英,计算机科学与技术,2,男,69,74,97,1,1,1,100.0,85,74,83.75,98,93.72,87.85,14.933184523068078,92.3
朱燕,计算机科学与技术,2,女,88,80,96,1,1,1,100.0,98,80,90.9,78,81.87,93.10000000000001,8.0,83.16
李龙,金融学,3,男,60,70,90,1,1,1,100.0,75,95,84.5,66,71.55,87.5,15.275252316519467,73.4
司斌,英语,1,男,99,65,73,1,1,1,100.0,79,89,85.7,71,75.41,88.9,17.776388834631177,76.88
陈婷婷,会计学,4,男,96,76,61,1,1,1,100.0,74,89,84.05,96,92.42,87.75,17.559422921421234,91.22
刘勇,计算机科学与技术,3,女,63,91,63,1,1,1,100.0,86,75,81.95,66,70.78,85.85,16.165807537309522,72.38
丁畅,英语,2,女,75,88,71,1,1,1,100.0,97,77,86.9,89,88.37,89.5,8.888194417315589,88.16
郑霞,英语,3,女,78,69,96,1,1,1,100.0,86,83,86.55,86,86.16,89.64999999999999,13.74772708486752,86.22
彭旭,金融学,3,女,87,99,95,1,0,1,66.67,93,87,86.43,95,92.43,81.768,6.110100926607786,91.572
李丽华,计算机科学与技术,3,女,93,88,99,1,1,1,100.0,75,80,86.75,75,78.53,91.25,5.507570547286102,79.7
万楠,计算机科学与技术,3,男,100,82,74,1,1,1,100.0,72,91,86.35,96,93.1,90.05,13.316656236958787,92.13999999999999
杨红梅,会计学,3,女,79,97,62,1,1,0,66.67,96,79,80.88,74,76.06,76.718,17.502380790433435,76.752
郁燕,英语,2,男,86,62,84,1,1,1,100.0,79,99,87.7,76,79.51,89.9,13.316656236958787,80.68
苏文,计算机科学与技术,2,女,73,71,78,1,1,1,100.0,97,71,84.2,86,85.46,87.4,3.605551275463989,85.28
曾玲,会计学,3,女,63,100,81,1,1,1,100.0,79,89,86.4,71,75.62,89.60000000000001,18.502252115170556,77.16
刘峰,英语,2,男,94,68,85,1,1,1,100.0,74,88,85.2,61,68.26,89.0,13.203534880225574,70.68
周凯,会计学,1,男,96,69,92,0,1,1,66.67,87,98,85.28,94,91.38,80.118,14.571661996262929,90.512
张雪,英语,3,女,65,79,87,1,1,1,100.0,86,70,82.1,64,69.43,86.5,11.135528725660043,71.24
毛瑞,会计学,3,男,69,91,82,1,1,0,66.67,74,75,74.78,74,74.23,73.218,11.060440015358038,74.312
张桂荣,金融学,1,女,86,72,93,1,1,1,100.0,77,80,84.35,61,68.0,88.64999999999999,10.692676621563626,70.34
马洋,计算机科学与技术,2,女,78,95,93,1,1,1,100.0,71,80,84.35,89,87.6,89.25,9.291573243177568,87.14
范旭,电子信息工程,3,女,75,91,71,1,1,1,100.0,70,94,84.7,68,73.01,88.3,10.583005244258363,74.68
余玉兰,会计学,3,男,65,75,68,1,1,0,66.67,94,72,75.63,86,82.89,72.368,5.131601439446884,81.852
潘建军,会计学,1,女,79,86,66,0,1,1,66.67,91,84,80.18,72,74.45,76.018,10.14889156509222,75.27199999999999
宋平,英语,4,男,82,82,66,1,1,1,100.0,99,71,85.5,71,75.35,88.5,9.237604307034012,76.80000000000001
韩霞,英语,2,女,67,81,70,1,1,1,100.0,71,91,82.3,83,82.79,86.1,7.371114795831994,82.72
滕海燕,计算机科学与技术,2,男,83,99,60,1,1,0,66.67,89,98,84.28,68,72.88,78.918,19.604421270043485,74.512
龚雪,英语,3,男,73,75,81,0,1,1,66.67,97,97,84.73,98,94.02,78.66799999999999,4.163331998932265,92.69200000000001
赵雪,会计学,4,男,75,87,84,1,1,1,100.0,85,95,89.6,70,75.88,91.6,6.244997998398398,77.84
韩红霞,电子信息工程,3,女,72,75,85,1,1,1,100.0,87,99,89.7,76,80.11,91.1,6.8068592855540455,81.48
韦欢,金融学,1,男,64,82,70,1,1,1,100.0,75,95,84.1,99,94.53,87.1,9.16515138991168,93.03999999999999
汪玉,金融学,3,男,89,80,62,1,1,1,100.0,97,79,87.1,63,70.23,89.5,13.74772708486752,72.63999999999999
高建军,计算机科学与技术,1,女,89,96,91,0,1,1,66.67,84,81,82.18,85,84.15,79.018,3.605551275463989,83.87200000000001
张雷,金融学,3,男,65,70,82,1,0,1,66.67,76,70,71.53,66,67.66,70.268,8.736894948054106,68.212
李建军,会计学,2,女,62,81,94,1,1,0,66.67,95,81,81.03,89,86.61,76.768,16.09347693943108,85.812
马秀英,电子信息工程,3,男,88,71,97,1,1,1,100.0,81,87,87.6,72,76.68,90.8,13.203534880225574,78.24
崔秀芳,英语,4,女,78,93,69,1,1,1,100.0,79,88,85.75,66,71.92,89.05,12.12435565298214,73.9
陈秀英,电子信息工程,3,女,70,90,64,1,0,1,66.67,86,74,75.73,62,66.12,73.06800000000001,13.613718571108091,67.49199999999999
郭超,金融学,3,男,76,100,75,1,1,1,100.0,93,82,88.85,75,79.16,91.35,14.153915830374764,80.53999999999999
谢琴,金融学,4,男,93,97,88,0,1,1,66.67,80,92,84.13,95,91.74,80.268,4.509249752822894,90.652
黄桂英,计算机科学与技术,1,女,68,94,76,1,1,1,100.0,96,99,92.55,60,69.76,93.05,13.316656236958787,73.02000000000001
马柳,会计学,2,男,62,87,75,1,1,1,100.0,88,83,85.15,61,68.24,88.05000000000001,12.503332889007368,70.66
孙兰英,会计学,3,男,69,62,62,1,1,1,100.0,70,78,76.3,96,90.09,81.5,4.041451884327381,88.11999999999999
杨洋,金融学,2,男,74,72,80,1,1,1,100.0,74,90,83.6,93,90.18,87.19999999999999,4.163331998932265,89.24
张玉,会计学,4,男,62,74,82,1,1,1,100.0,88,100,88.8,88,88.24,90.0,10.066445913694333,88.32
曹旭,计算机科学与技术,3,男,68,99,76,1,1,1,100.0,78,96,87.8,80,82.34,90.39999999999999,16.09347693943108,83.12
米伟,英语,1,男,61,76,65,1,0,1,66.67,86,93,78.28,75,75.98,73.718,7.76745346515403,76.312
宋宁,计算机科学与技术,4,男,85,77,89,1,1,1,100.0,77,78,83.85,89,87.46,88.35,6.110100926607786,86.94
赵柳,会计学,1,女,81,70,87,1,1,0,66.67,99,92,84.88,82,82.86,79.118,8.621678104251709,83.15199999999999
秦佳,电子信息工程,4,女,81,92,75,1,1,1,100.0,93,88,90.05,99,96.32,91.94999999999999,8.621678104251709,95.42
钟兰英,英语,1,女,90,73,71,1,1,0,66.67,98,97,85.48,60,67.64,79.318,10.44030650891055,70.19200000000001
阎玉珍,计算机科学与技术,3,男,100,74,84,0,0,1,33.33,70,77,69.22,91,84.47,61.182,13.114877048604,82.28800000000001
王秀芳,英语,2,男,85,76,89,1,1,1,100.0,91,81,88.0,78,81.0,90.8,6.6583281184793925,82.0
朱宁,会计学,3,女,73,77,87,1,0,1,66.67,81,77,76.53,81,79.66,74.068,7.211102550927978,79.212
陶帅,英语,1,女,72,63,69,1,1,1,100.0,84,81,81.65,100,94.5,85.15,4.58257569495584,92.66
林辉,金融学,1,女,94,80,92,1,1,1,100.0,90,82,89.6,86,87.08,92.39999999999999,7.571877794400365,87.44
贾志强,会计学,1,男,90,84,96,1,1,1,100.0,91,88,91.75,65,73.03,93.85,6.0,75.7
韩颖,计算机科学与技术,3,女,81,74,66,1,1,1,100.0,76,88,83.1,92,89.33,86.7,7.505553499465135,88.44
鄢淑英,电子信息工程,1,女,63,68,70,1,1,1,100.0,74,74,77.1,84,81.93,82.3,3.605551275463989,81.24
曾涛,电子信息工程,4,男,67,73,90,1,1,1,100.0,85,96,88.25,72,76.88,90.15,11.930353445448853,78.5
张瑜,会计学,3,女,82,71,94,1,1,1,100.0,100,76,88.7,74,78.41,91.1,11.503622617824933,79.88
